identifier,coordinate
7be6b00c-0956-4778-9a99-f7417b3ad0c7,39.06370
0caf661c-465f-416a-96d4-fe605424c197,38.70181
c26b14e3-75df-4711-ba2b-c061ac7f3a19,38.33993
4f304b7d-0fd4-46ae-8007-10426a772c6e,37.97804
19e295f9-31bf-4f90-9789-155ad1e30fbd,37.61615
8e345652-13fd-482d-b3e6-1acf90020d45,37.20485
5d02b3ed-fb89-47b2-a655-32c0f8b30d57,36.79356
5fcefbf2-4d9f-43ad-ab86-76e693565c01,36.38226
1187e4d9-4eaf-4c46-8960-71770fd9bc05,35.97096
9b689fc0-9b3d-4ba0-a637-6671de1cf4c9,35.55967
076b45d4-1251-4fd7-bd6c-ac1d73c2dc01,35.14837
1b26900e-716a-468e-a66b-989f55600b1b,34.73708
5fb67c05-d4f3-4e2b-b485-c9af42aef303,34.32578
1f1842da-98d5-4672-ae04-6eefadd1aeed,33.91448
c5d5dc55-ffe3-44cb-a893-732992b21a8b,33.95441
d6ecdd41-4d02-485c-8c6a-827f9f6cd00a,33.55949
5cbb07b5-64cf-45c6-afff-dcc23452b0ac,33.16458
7602264c-6868-49dc-9e64-78d8dedd5782,32.76966
1fa66bb2-4f00-4161-a0bb-b49ec9e9ec48,32.37475
8c9ed89b-25f0-42fc-9674-ff067a361e74,31.97983
d0008795-5cbb-4938-8f93-a5bfec96c270,31.58540
1b1a9f2a-35b1-4bb6-9d46-a92151bba1d1,31.19096
b5b88ae0-894b-458e-8d64-81f228dd5977,30.79652
295b6d28-ab38-424b-874f-63e339f0bf2b,30.40208
f89ec33f-922a-488b-bd7a-20ebdf88858f,30.00764
24ff7b5f-91e7-4ae1-8051-3c20a757fd7a,29.61321
59412f5a-1993-4c7a-94fd-8bfcd92f9cd0,29.21877
859f7509-67c1-4422-b14b-22b0ec52ec91,28.82433
1b3f1d33-5dde-4c59-ba89-49112df4056f,28.42989
27c8a94e-9ef4-46dd-9c1d-30614793b1c5,28.03546
3de91730-f790-4e5d-9973-34fc208039d8,27.64102
bcae8ec3-a33f-45ea-8f74-2f9e1b63c4a1,27.24658
2b73c6a2-bcc9-4d71-84f6-e80f1667bf45,26.85214
f65f63ca-9e55-4441-9829-e49aba20bebd,26.45771
ec7b7da6-79bb-40ea-83a2-9be2de4d1cd2,26.06327
abbbc0b5-c4d7-4ef9-9329-5dd7f427df1d,25.61200
79b2b93d-bac3-4f47-befb-b243b4e33ea8,25.16073
c253644f-97bd-49b2-96be-f533c6d36aa8,24.70946
94e6019f-aea9-4106-8e63-2ff161cb18ea,24.25819
35a667b0-dbd6-4576-b8e0-e41c317ef7f6,23.80692
07dc3992-b20d-4135-b845-25bdc2fb324e,23.35565
169cc98c-db8b-4f3e-bc86-2c30c23161fc,22.90438
04ebcb24-7d48-413c-96e8-524d580ff3ec,22.45310
fc5de652-7c09-46a8-833f-fae67ffce161,22.00183
39e78fd6-8e97-4f75-9ee2-f9f55dba63e0,21.55056
cfb018fd-c62b-49cb-bb6d-9aab0288db12,21.09929
bc3e6833-e739-486d-a1bc-3ef27088a56f,20.64802
d44dc774-a967-4d34-902e-c778b104136c,20.19675
b09ed7dc-5d3d-4eee-b1de-8860ad461352,19.74548
893bf4a4-c664-480c-9905-bd322a7df722,19.29421
2b75ba10-c62b-4923-a370-443bdcf01abb,18.84294
70213a94-e12e-4488-beba-97c5dfa6f13d,18.39167
62df8e3f-dd1e-4ba8-8770-43f6d9462aa8,17.94040
f40fc9e8-a9f4-49b4-b65c-df06a4de9fd8,17.48913
3ecba3c5-8df4-405b-b6b2-54509fbec592,17.03786
e22fb631-099c-42f1-9929-330d9d3b1a1d,16.58659
68195654-5384-4747-a613-c55ef7ce2358,16.13532
505f4c29-1e92-4bc7-ad76-d1d9730853f6,15.68405
1acbe964-378c-4dc8-b30b-eb747dc388a2,15.23278
a1652104-6bb2-4ece-a397-5d8eb4a4e82d,14.78151
caa5650c-e3de-4b2a-97fc-5f82af185e01,14.33024
c52c6bce-977a-4947-b8f9-debdf37a4c05,13.87897
dee70eca-ffe8-4785-8e93-972887061248,13.48847
b3fbc1b9-5f71-4039-8adc-b40f79b20333,13.09798
df9fa1b9-76f7-4157-8e50-4fcff9bb318a,12.70748
47d6a01f-d12a-4177-9a31-924dec479622,12.31698
543a5cc5-f076-4770-9bf6-8bc98e22a966,11.92649
370a7117-f82d-4e26-aed7-ec92914704f5,11.53599
7cb679b8-a07e-4f40-8b05-9ad5265bdeef,11.14549
d0c8f9d2-a1ad-4ee1-9cb3-5d6492368b4e,10.75499
a0419252-f475-4a7c-a5ec-3eb8b25b2c04,10.36450
fff01006-d96a-4365-b1bf-8ae461c9fc30,9.97400
671f6e82-f101-4c0f-87e6-58ec95809b30,9.58350
14412761-07ed-4822-8451-765bec31137c,9.19301
d87d7e7b-9925-4e63-879f-6b8000f1427e,8.80251
03ef3bb6-7b1e-4e00-bcf5-2af63f152edd,8.41201
007ad2f7-27e8-49a9-baac-f006568a6800,8.02152
0269e288-d7d9-4e54-80bf-8adf4c200911,7.63102
833b41b1-74b8-4217-b3ae-e969d9d5e0bd,7.24052
b8590be4-474b-4260-9cd5-49279feb2713,6.77516
d893564e-7135-4ed7-ae4a-81c71498deea,6.30979
2c2c4b14-2039-4d70-8f53-b7b7043f3af6,5.84442
97fb6e90-b685-4a46-8861-770bc2988b38,5.37906
180f0264-a3d1-4e9d-9694-c1d54e14fd2e,4.91369
6103c80a-3858-4178-8268-c060a93fca83,4.44832
b956a601-2de1-4739-9c2c-7ca0066aa7d6,3.98296
0662cc73-085a-4b4d-a655-52a25a5d6de1,3.51759
cad1e3ed-db9b-4262-bba2-ee7f8f4c89c2,3.05222
06e8d3f3-4ae4-4e11-a9c4-48a71011a1dd,2.58686
72fa37ee-d2a6-4aef-9849-4b241a962a4e,2.12149
bf228195-6958-4cfc-ae06-cb411d415d82,1.65613
d1a6768b-1b11-4223-a4e9-b40d82e39720,1.19076
8c4fdd31-8c8a-4795-a26f-3bf7ba7b35cc,0.72540
fc007bae-c817-42d3-905b-112360650de6,0.26003
