identifier,coordinate
ccac0c3b-2996-4749-a93d-854200887d9b,802.28198
f67f3d91-34d3-4411-948c-5f8b4fa4c93b,801.60932
3b8cce63-3b74-4498-a848-20d513179e5f,800.93666
e02f1550-affc-4e88-911e-ffb9919f879f,800.26399
345913a8-7021-483e-8add-b7bea8b9a3c0,799.59133
4a7a8895-507e-4b30-96a3-132844d6e9cb,798.91867
f9cd7b37-fe46-4c5b-8be6-46036acdc493,798.24598
074a7278-58e1-4952-9451-d5d4d06947ea,797.57331
edce7c5e-1d29-4aa6-8c5f-0a7d3e3c682e,796.90065
1679a086-5302-4afc-9d3d-18a87508d3e5,796.22798
8c16cbc4-8da6-4835-a8e4-e90327b86935,795.55531
acbca7bb-236f-476f-a7ed-bfe2a073fc27,794.88264
6d581f8f-b933-48d1-bb95-3a027b372c9c,794.20998
8ccecdc0-52b8-4d00-8741-4b9577ab79b3,793.54199
2fb4937d-9959-4ec4-bfba-1ef9543f926e,792.88939
a9210321-398f-4fb8-858d-5571b89ebc16,792.25605
34dbfdf8-2f20-4c08-8e18-c0cef54ff3f8,791.61956
67cfd464-47f6-4c3a-b36f-34ed928a2dd9,790.95433
414086e2-fa46-4f41-9ba7-e82d5833269a,790.28402
81cdce40-5745-453a-b8b2-c762e89808f5,789.61098
54892002-dcd7-4bf8-86cd-0fdcb2d43aac,788.93839
a15b09ba-eaeb-4821-8ee5-898f3d9794d6,788.26580
ce0c1194-11d8-4d91-af56-bf5819d7a798,787.59321
f57a7d7c-8dc6-4de0-a75c-964c5442885c,786.92062
c74a9377-8f0c-41f4-b5e5-8bcf97feda2a,786.24803
c0bacdad-720f-4e35-b0a2-8f5914208423,785.57545
00dc58bd-648e-4c5c-9f8b-05f26b2b9191,784.90184
e79691f1-e0c9-4a28-903a-dd7b7a0cbfa9,784.21495
adca4c3a-8b4a-42a3-a373-83a6fdd4962c,783.52806
47aa1f52-c0e3-49b8-abb0-eaca79bb4fcc,782.84117
dca12df8-bff8-48cd-b9bb-a236133d442d,782.15428
080bcab2-4931-48eb-b603-a3eb5fe0b7ce,781.46740
ccd7ab7f-e068-4593-aae8-642c342bfb52,780.78051
f1a6ff7e-b307-4fd6-9439-8a81df2b030e,780.09362
3c83a7e5-66ed-41e5-b427-808ff1effe02,779.40673
5674d724-de75-4802-a319-dcbadcdb69e6,778.71985
e5de9b2c-26c4-4b3f-81d6-ce9b8a470ee1,778.03296
ca9282f9-887b-4572-8e97-bd1a1ec22c3b,777.34607
08cd83fa-0794-40b3-aa17-9a918e2a5849,776.65918
37966d1d-f055-4a22-93e9-56b9fb1be67d,775.97229
312ef691-36ee-4229-a64d-ac24f9ba43d7,775.28558
e04e55a6-31a4-402a-8024-ec3cb0027670,774.59870
9b69d5ad-e030-4050-bccb-f94a2eb435d8,773.91181
cfab9c10-f1b6-4ca9-9b77-12d36612373f,773.22493
04c5eeff-5562-4b61-824f-db008ab751fc,772.53804
c78cd0bf-ea3e-4a36-8ea1-114b111712e6,771.85116
f2b89724-a69c-4e68-8e50-f93e7e4f7cd4,771.16427
d8153d6b-010c-4da5-9e65-ea7a1d00052c,770.47739
92e36d3f-3683-4a20-a9df-4584070e517e,769.78941
81372a2e-2998-441e-91a4-45506b05676e,769.10266
1f402c96-6ae9-4b7d-bde2-bacafe79c60c,768.41546
c2d77161-1766-4e66-bcb7-a532fb01b9da,767.72513
5aca10dd-2ced-421e-b11b-dcc840fb7156,767.03851
568e40d8-125b-4a23-b58e-9b818152fa1e,766.35076
218ab47b-e4f7-4c83-8f7f-7384b8afa7a4,765.66395
b59fd9e0-10b0-4721-9e9f-8ef8caa44978,764.97279
70424796-e473-494c-afb5-2d0f453daf4a,764.28709
7ef21fa6-1d89-4e59-b331-dfe02e3a1d78,763.57562
