identifier,coordinate
813aacb8-307f-4749-9c3c-af0a161ca79f,710.80945
cd990ddd-d65e-4a06-bd1b-ffa6cdbe27a0,711.51975
c9409d89-4096-4d83-8dec-0e3d1906ef53,712.23033
1754a85e-a6ac-4387-aa17-4814ab552dcf,712.94094
d1ede033-699b-4964-bc08-d4c42d6f2bb3,713.65357
d8784c18-bcb8-4f05-a64a-0bb618388a87,714.36438
63d6777c-ca71-4c64-addc-cf7b9aab51f3,715.07461
96709848-f6cf-4b47-b54d-b1f7dc186299,715.78548
67ab33f6-e843-4eb2-aabc-5caf0bb8f699,716.49624
f9861c6d-2f26-47b3-849a-6ebdf271e250,717.20702
f0f586c7-768c-4c71-a63f-9e5ab02f3cbd,717.91779
e682d9cd-3f33-4041-9b97-d3da6eaefa9b,718.62857
97f181fc-14c9-4b55-90ff-07f190b863ce,719.33935
3b7f0627-85de-41d6-be0a-5080470538d6,720.05224
3eda32fc-fab9-422b-a6ae-5e38771fef40,720.76301
13c8635a-a1b0-4f27-b2a2-0fb04bc7b6d5,721.47242
84b36572-5ce2-4f7e-991a-d8a40a8f6f97,722.18316
737ead15-40c2-4e12-bab9-df132462fd0a,722.89390
8f235445-2d14-4860-bd4b-a153ae1f9a10,723.74377
ea7d19e2-b778-4cde-a197-694ad6cb075b,724.59330
b285bfef-5704-4c13-b787-ce94c4195b16,725.44644
9344bf36-7295-4244-ba46-d33648431752,726.29665
3561ee90-ba27-4d07-b8e5-2a077598671e,727.14758
69f5b5fe-2e5f-42d6-a903-5f7502888d5d,727.99849
c0b5f1fb-5e4b-4956-95e6-b39b66093e63,728.84938
3ff0c0d7-a4d8-4137-87e5-d3216c359ab1,729.70029
4650922c-55c9-4695-bba9-93a393a7f10c,730.55118
bb7219e2-4270-4642-9ffb-d03776f59a25,731.40207
55a8cb27-d2aa-43c5-8cab-f2c47509776c,732.25343
8719edbb-81d7-44c5-ac5f-6f2b4ae8915a,733.10449
2d601668-67dd-4c41-8b5c-e5145a6dd68a,733.95523
7388d23c-cbd4-49bb-91eb-b29a182ece5e,734.83187
f4fd55fd-1f67-46cd-839f-987c61ad5c48,735.70559
05118ab1-1c06-46b9-933e-1bcfb7d57bd0,736.59481
79c972bf-9c56-442c-9394-bab7e930f2be,737.46869
f221bc66-0dcd-419b-b7b0-5c40a54d1d70,738.34793
15045a66-d3ad-4fe9-ab6f-0014a4b755a2,739.22125
b9dc7eca-535b-4153-a1e8-119843ffa93d,740.09601
8f0512bd-212f-4cdb-9e6f-014cdc90c6f1,740.97064
07216137-8740-412e-a167-6554d2f1fc3c,741.84569
bd424594-ef03-4aaa-868e-950ed21d7163,742.55897
9a8a2570-18e3-489f-bd2c-6f77c70bc7dd,743.27226
41b5db39-5f72-48c1-b0be-33a95d9db90f,743.98554
